Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:05:13.420000,GAS,10,0 days 00:01:38.741000,20.0,3.0,,,0 days 00:00:35.953000,0 days 00:00:43.915000,0 days 00:00:18.873000,0 days 02:04:10.695000,0 days 02:04:54.610000,0 days 02:05:13.483000,272.0,298.0,255.0,294.0,False,MEDIUM,4.0,True,Alpine,0 days 02:03:34.679000,,1,17.0,,,False,True
0 days 02:06:51.835000,GAS,10,0 days 00:01:38.415000,21.0,3.0,,,0 days 00:00:35.664000,0 days 00:00:43.851000,0 days 00:00:18.900000,0 days 02:05:49.147000,0 days 02:06:32.998000,0 days 02:06:51.898000,273.0,298.0,255.0,294.0,False,MEDIUM,5.0,True,Alpine,0 days 02:05:13.420000,,1,17.0,,,False,True
0 days 02:08:30.217000,GAS,10,0 days 00:01:38.382000,22.0,3.0,,,0 days 00:00:35.706000,0 days 00:00:43.824000,0 days 00:00:18.852000,0 days 02:07:27.604000,0 days 02:08:11.428000,0 days 02:08:30.280000,273.0,298.0,255.0,295.0,False,MEDIUM,6.0,True,Alpine,0 days 02:06:51.835000,,1,17.0,,,False,True
0 days 02:10:10.033000,GAS,10,0 days 00:01:39.816000,23.0,3.0,,,0 days 00:00:36.281000,0 days 00:00:44.480000,0 days 00:00:19.055000,0 days 02:09:06.561000,0 days 02:09:51.041000,0 days 02:10:10.096000,271.0,299.0,255.0,298.0,False,MEDIUM,7.0,True,Alpine,0 days 02:08:30.217000,,1,17.0,,,False,True
0 days 02:11:48.814000,GAS,10,0 days 00:01:38.781000,24.0,3.0,,,0 days 00:00:35.817000,0 days 00:00:44.156000,0 days 00:00:18.808000,0 days 02:10:45.913000,0 days 02:11:30.069000,0 days 02:11:48.877000,272.0,300.0,255.0,298.0,False,MEDIUM,8.0,True,Alpine,0 days 02:10:10.033000,,1,17.0,,,False,True
0 days 02:13:27.848000,GAS,10,0 days 00:01:39.034000,25.0,3.0,,,0 days 00:00:35.854000,0 days 00:00:44.108000,0 days 00:00:19.072000,0 days 02:12:24.731000,0 days 02:13:08.839000,0 days 02:13:27.911000,274.0,299.0,254.0,297.0,False,MEDIUM,9.0,True,Alpine,0 days 02:11:48.814000,,1,17.0,,,False,True
0 days 02:15:06.806000,GAS,10,0 days 00:01:38.958000,26.0,3.0,,,0 days 00:00:36.002000,0 days 00:00:44.005000,0 days 00:00:18.951000,0 days 02:14:03.913000,0 days 02:14:47.918000,0 days 02:15:06.869000,274.0,300.0,254.0,299.0,False,MEDIUM,10.0,True,Alpine,0 days 02:13:27.848000,,1,17.0,,,False,True
0 days 02:16:45.708000,GAS,10,0 days 00:01:38.902000,27.0,3.0,,,0 days 00:00:35.940000,0 days 00:00:43.985000,0 days 00:00:18.977000,0 days 02:15:42.809000,0 days 02:16:26.794000,0 days 02:16:45.771000,273.0,301.0,255.0,299.0,False,MEDIUM,11.0,True,Alpine,0 days 02:15:06.806000,,1,17.0,,,False,True
0 days 02:18:24.581000,GAS,10,0 days 00:01:38.873000,28.0,3.0,,,0 days 00:00:35.958000,0 days 00:00:44.022000,0 days 00:00:18.893000,0 days 02:17:21.729000,0 days 02:18:05.751000,0 days 02:18:24.644000,274.0,300.0,253.0,299.0,False,MEDIUM,12.0,True,Alpine,0 days 02:16:45.708000,,1,17.0,,,False,True
0 days 02:20:03.633000,GAS,10,0 days 00:01:39.052000,29.0,3.0,,,0 days 00:00:36.038000,0 days 00:00:44.122000,0 days 00:00:18.892000,0 days 02:19:00.682000,0 days 02:19:44.804000,0 days 02:20:03.696000,274.0,299.0,255.0,298.0,False,MEDIUM,13.0,True,Alpine,0 days 02:18:24.581000,,1,17.0,,,False,True
0 days 02:21:42.527000,GAS,10,0 days 00:01:38.894000,30.0,3.0,,,0 days 00:00:35.924000,0 days 00:00:44.011000,0 days 00:00:18.959000,0 days 02:20:39.620000,0 days 02:21:23.631000,0 days 02:21:42.590000,274.0,298.0,254.0,298.0,False,MEDIUM,14.0,True,Alpine,0 days 02:20:03.633000,,1,17.0,,,False,True
0 days 02:23:21.977000,GAS,10,0 days 00:01:39.450000,31.0,3.0,,,0 days 00:00:36.074000,0 days 00:00:44.302000,0 days 00:00:19.074000,0 days 02:22:18.664000,0 days 02:23:02.966000,0 days 02:23:22.040000,273.0,299.0,253.0,299.0,False,MEDIUM,15.0,True,Alpine,0 days 02:21:42.527000,,1,17.0,,,False,True
0 days 02:25:03.705000,GAS,10,0 days 00:01:41.728000,32.0,3.0,,0 days 02:25:02.516000,0 days 00:00:36.112000,0 days 00:00:44.223000,0 days 00:00:21.393000,0 days 02:23:58.152000,0 days 02:24:42.375000,0 days 02:25:03.768000,273.0,299.0,,299.0,False,MEDIUM,16.0,True,Alpine,0 days 02:23:21.977000,,1,17.0,,,False,False
0 days 02:27:01.538000,GAS,10,0 days 00:01:57.833000,33.0,4.0,0 days 02:25:25.541000,,0 days 00:00:55.446000,0 days 00:00:43.566000,0 days 00:00:18.821000,0 days 02:25:59.214000,0 days 02:26:42.780000,0 days 02:27:01.601000,275.0,299.0,257.0,298.0,False,HARD,1.0,True,Alpine,0 days 02:25:03.705000,,1,17.0,,,False,False
0 days 02:28:40.209000,GAS,10,0 days 00:01:38.671000,34.0,4.0,,,0 days 00:00:35.397000,0 days 00:00:43.833000,0 days 00:00:19.441000,0 days 02:27:36.998000,0 days 02:28:20.831000,0 days 02:28:40.272000,275.0,276.0,261.0,288.0,False,HARD,2.0,True,Alpine,0 days 02:27:01.538000,,1,17.0,,,False,True
0 days 02:30:17.865000,GAS,10,0 days 00:01:37.656000,35.0,4.0,,,0 days 00:00:35.565000,0 days 00:00:43.366000,0 days 00:00:18.725000,0 days 02:29:15.837000,0 days 02:29:59.203000,0 days 02:30:17.928000,277.0,301.0,257.0,301.0,True,HARD,3.0,True,Alpine,0 days 02:28:40.209000,,1,17.0,,,False,True
0 days 02:31:55.148000,GAS,10,0 days 00:01:37.283000,36.0,4.0,,,0 days 00:00:35.261000,0 days 00:00:43.349000,0 days 00:00:18.673000,0 days 02:30:53.189000,0 days 02:31:36.538000,0 days 02:31:55.211000,276.0,299.0,257.0,300.0,True,HARD,4.0,True,Alpine,0 days 02:30:17.865000,,1,17.0,,,False,True
0 days 02:33:33.574000,GAS,10,0 days 00:01:38.426000,37.0,4.0,,,0 days 00:00:36.064000,0 days 00:00:43.658000,0 days 00:00:18.704000,0 days 02:32:31.275000,0 days 02:33:14.933000,0 days 02:33:33.637000,250.0,302.0,256.0,300.0,False,HARD,5.0,True,Alpine,0 days 02:31:55.148000,,1,17.0,,,False,True
0 days 02:35:10.330000,GAS,10,0 days 00:01:36.756000,38.0,4.0,,,0 days 00:00:34.950000,0 days 00:00:43.183000,0 days 00:00:18.623000,0 days 02:34:08.587000,0 days 02:34:51.770000,0 days 02:35:10.393000,276.0,301.0,256.0,301.0,True,HARD,6.0,True,Alpine,0 days 02:33:33.574000,,1,17.0,,,False,True
0 days 02:36:50.553000,GAS,10,0 days 00:01:40.223000,39.0,4.0,,,0 days 00:00:36.267000,0 days 00:00:43.762000,0 days 00:00:20.194000,0 days 02:35:46.660000,0 days 02:36:30.422000,0 days 02:36:50.616000,244.0,303.0,259.0,298.0,False,HARD,7.0,True,Alpine,0 days 02:35:10.330000,,1,17.0,,,False,True
0 days 02:38:28.625000,GAS,10,0 days 00:01:38.072000,40.0,4.0,,,0 days 00:00:35.041000,0 days 00:00:44.271000,0 days 00:00:18.760000,0 days 02:37:25.657000,0 days 02:38:09.928000,0 days 02:38:28.688000,278.0,304.0,262.0,305.0,False,HARD,8.0,True,Alpine,0 days 02:36:50.553000,,1,17.0,,,False,True
0 days 02:40:06.102000,GAS,10,0 days 00:01:37.477000,41.0,4.0,,,0 days 00:00:34.976000,0 days 00:00:43.914000,0 days 00:00:18.587000,0 days 02:39:03.664000,0 days 02:39:47.578000,0 days 02:40:06.165000,275.0,301.0,257.0,301.0,False,HARD,9.0,True,Alpine,0 days 02:38:28.625000,,12,16.0,,,False,True
0 days 02:41:43.116000,GAS,10,0 days 00:01:37.014000,42.0,4.0,,,0 days 00:00:34.965000,0 days 00:00:43.408000,0 days 00:00:18.641000,0 days 02:40:41.130000,0 days 02:41:24.538000,0 days 02:41:43.179000,274.0,301.0,257.0,297.0,False,HARD,10.0,True,Alpine,0 days 02:40:06.102000,,1,16.0,,,False,True
0 days 02:43:19.915000,GAS,10,0 days 00:01:36.799000,43.0,4.0,,,0 days 00:00:35.047000,0 days 00:00:43.044000,0 days 00:00:18.708000,0 days 02:42:18.226000,0 days 02:43:01.270000,0 days 02:43:19.978000,275.0,301.0,255.0,298.0,False,HARD,11.0,True,Alpine,0 days 02:41:43.116000,,1,16.0,,,False,True
0 days 02:44:57.116000,GAS,10,0 days 00:01:37.201000,44.0,4.0,,,0 days 00:00:35.111000,0 days 00:00:43.190000,0 days 00:00:18.900000,0 days 02:43:55.089000,0 days 02:44:38.279000,0 days 02:44:57.179000,275.0,301.0,256.0,299.0,False,HARD,12.0,True,Alpine,0 days 02:43:19.915000,,1,16.0,,,False,True
0 days 02:46:34.058000,GAS,10,0 days 00:01:36.942000,45.0,4.0,,,0 days 00:00:35.011000,0 days 00:00:43.136000,0 days 00:00:18.795000,0 days 02:45:32.190000,0 days 02:46:15.326000,0 days 02:46:34.121000,276.0,299.0,257.0,299.0,False,HARD,13.0,True,Alpine,0 days 02:44:57.116000,,1,16.0,,,False,True
0 days 02:48:11.055000,GAS,10,0 days 00:01:36.997000,46.0,4.0,,,0 days 00:00:35.067000,0 days 00:00:43.222000,0 days 00:00:18.708000,0 days 02:47:09.188000,0 days 02:47:52.410000,0 days 02:48:11.118000,275.0,300.0,257.0,299.0,False,HARD,14.0,True,Alpine,0 days 02:46:34.058000,,1,16.0,,,False,True
0 days 02:49:47.814000,GAS,10,0 days 00:01:36.759000,47.0,4.0,,,0 days 00:00:34.987000,0 days 00:00:43.131000,0 days 00:00:18.641000,0 days 02:48:46.105000,0 days 02:49:29.236000,0 days 02:49:47.877000,275.0,300.0,257.0,300.0,False,HARD,15.0,True,Alpine,0 days 02:48:11.055000,,1,16.0,,,False,True
0 days 02:51:24.456000,GAS,10,0 days 00:01:36.642000,48.0,4.0,,,0 days 00:00:34.847000,0 days 00:00:43.208000,0 days 00:00:18.587000,0 days 02:50:22.724000,0 days 02:51:05.932000,0 days 02:51:24.519000,275.0,300.0,257.0,300.0,True,HARD,16.0,True,Alpine,0 days 02:49:47.814000,,1,16.0,,,False,True
0 days 02:53:03.106000,GAS,10,0 days 00:01:38.650000,49.0,4.0,,,0 days 00:00:34.862000,0 days 00:00:44.189000,0 days 00:00:19.599000,0 days 02:51:59.381000,0 days 02:52:43.570000,0 days 02:53:03.169000,276.0,267.0,246.0,284.0,False,HARD,17.0,True,Alpine,0 days 02:51:24.456000,,1,16.0,,,False,True
0 days 02:54:44.067000,GAS,10,0 days 00:01:40.961000,50.0,4.0,,,0 days 00:00:37.653000,0 days 00:00:44.508000,0 days 00:00:18.800000,0 days 02:53:40.822000,0 days 02:54:25.330000,0 days 02:54:44.130000,205.0,303.0,257.0,302.0,False,HARD,18.0,True,Alpine,0 days 02:53:03.106000,,1,16.0,,,False,True
0 days 02:56:21.788000,GAS,10,0 days 00:01:37.721000,51.0,4.0,,,0 days 00:00:35.321000,0 days 00:00:43.560000,0 days 00:00:18.840000,0 days 02:55:19.451000,0 days 02:56:03.011000,0 days 02:56:21.851000,277.0,302.0,257.0,301.0,False,HARD,19.0,True,Alpine,0 days 02:54:44.067000,,1,16.0,,,False,True
0 days 02:57:59.293000,GAS,10,0 days 00:01:37.505000,52.0,4.0,,,0 days 00:00:35.149000,0 days 00:00:43.604000,0 days 00:00:18.752000,0 days 02:56:57,0 days 02:57:40.604000,0 days 02:57:59.356000,276.0,301.0,256.0,301.0,False,HARD,20.0,True,Alpine,0 days 02:56:21.788000,,1,16.0,,,False,True
0 days 01:05:49.309000,SAR,2,0 days 00:03:08.456000,1.0,1.0,,0 days 01:05:42.536000,,0 days 00:01:29.197000,0 days 00:00:57.246000,,0 days 01:04:52.141000,0 days 01:05:49.396000,280.0,194.0,,118.0,False,SOFT,1.0,True,Williams,0 days 01:02:40.422000,,125,17.0,,,False,False
0 days 01:34:13.646000,SAR,2,,2.0,2.0,0 days 01:32:07.166000,,,0 days 00:00:44.751000,0 days 00:00:44.921000,,0 days 01:33:28.942000,0 days 01:34:13.876000,275.0,290.0,41.0,278.0,False,HARD,1.0,True,Williams,0 days 01:30:58.774000,,1,16.0,,,False,False
0 days 01:36:26.249000,SAR,2,0 days 00:02:12.603000,3.0,2.0,,,0 days 00:01:07.556000,0 days 00:00:45.219000,0 days 00:00:19.828000,0 days 01:35:21.280000,0 days 01:36:06.499000,0 days 01:36:26.327000,272.0,303.0,253.0,284.0,True,HARD,2.0,True,Williams,0 days 01:34:13.646000,,1,18.0,,,False,True
0 days 01:38:06.673000,SAR,2,0 days 00:01:40.424000,4.0,2.0,,,0 days 00:00:36.434000,0 days 00:00:44.774000,0 days 00:00:19.216000,0 days 01:37:02.761000,0 days 01:37:47.535000,0 days 01:38:06.751000,276.0,301.0,253.0,295.0,True,HARD,3.0,True,Williams,0 days 01:36:26.249000,,1,18.0,,,False,True
0 days 01:39:46.341000,SAR,2,0 days 00:01:39.668000,5.0,2.0,,,0 days 00:00:36.207000,0 days 00:00:44.330000,0 days 00:00:19.131000,0 days 01:38:42.958000,0 days 01:39:27.288000,0 days 01:39:46.419000,276.0,303.0,253.0,300.0,True,HARD,4.0,True,Williams,0 days 01:38:06.673000,,1,17.0,,,False,True
0 days 01:41:25.923000,SAR,2,0 days 00:01:39.582000,6.0,2.0,,,0 days 00:00:36.092000,0 days 00:00:44.349000,0 days 00:00:19.141000,0 days 01:40:22.511000,0 days 01:41:06.860000,0 days 01:41:26.001000,277.0,302.0,253.0,297.0,True,HARD,5.0,True,Williams,0 days 01:39:46.341000,,1,17.0,,,False,True
0 days 01:43:05.978000,SAR,2,0 days 00:01:40.055000,7.0,2.0,,,0 days 00:00:36.282000,0 days 00:00:44.698000,0 days 00:00:19.075000,0 days 01:42:02.283000,0 days 01:42:46.981000,0 days 01:43:06.056000,275.0,301.0,252.0,298.0,False,HARD,6.0,True,Williams,0 days 01:41:25.923000,,1,15.0,,,False,True
0 days 01:44:45.633000,SAR,2,0 days 00:01:39.655000,8.0,2.0,,,0 days 00:00:36.250000,0 days 00:00:44.365000,0 days 00:00:19.040000,0 days 01:43:42.306000,0 days 01:44:26.671000,0 days 01:44:45.711000,275.0,303.0,258.0,303.0,False,HARD,7.0,True,Williams,0 days 01:43:05.978000,,1,14.0,,,False,True
0 days 01:46:26.504000,SAR,2,0 days 00:01:40.871000,9.0,2.0,,,0 days 00:00:36.826000,0 days 00:00:44.553000,0 days 00:00:19.492000,0 days 01:45:22.537000,0 days 01:46:07.090000,0 days 01:46:26.582000,277.0,305.0,254.0,303.0,False,HARD,8.0,True,Williams,0 days 01:44:45.633000,,1,14.0,,,False,True
0 days 01:48:07.420000,SAR,2,0 days 00:01:40.916000,10.0,2.0,,,0 days 00:00:36.700000,0 days 00:00:44.669000,0 days 00:00:19.547000,0 days 01:47:03.282000,0 days 01:47:47.951000,0 days 01:48:07.498000,277.0,308.0,258.0,283.0,False,HARD,9.0,True,Williams,0 days 01:46:26.504000,,1,14.0,,,False,True
0 days 01:49:46.768000,SAR,2,0 days 00:01:39.348000,11.0,2.0,,,0 days 00:00:35.793000,0 days 00:00:44.379000,0 days 00:00:19.176000,0 days 01:48:43.291000,0 days 01:49:27.670000,0 days 01:49:46.846000,275.0,297.0,253.0,295.0,True,HARD,10.0,True,Williams,0 days 01:48:07.420000,,1,13.0,,,False,True
0 days 01:51:26.679000,SAR,2,0 days 00:01:39.911000,12.0,2.0,,,0 days 00:00:36.178000,0 days 00:00:44.696000,0 days 00:00:19.037000,0 days 01:50:23.024000,0 days 01:51:07.720000,0 days 01:51:26.757000,276.0,299.0,254.0,296.0,False,HARD,11.0,True,Williams,0 days 01:49:46.768000,,1,13.0,,,False,True
0 days 01:53:06.876000,SAR,2,0 days 00:01:40.197000,13.0,2.0,,,0 days 00:00:36.308000,0 days 00:00:44.799000,0 days 00:00:19.090000,0 days 01:52:03.065000,0 days 01:52:47.864000,0 days 01:53:06.954000,277.0,299.0,256.0,300.0,False,HARD,12.0,True,Williams,0 days 01:51:26.679000,,1,12.0,,,False,True
0 days 01:54:46.589000,SAR,2,0 days 00:01:39.713000,14.0,2.0,,,0 days 00:00:36.063000,0 days 00:00:44.664000,0 days 00:00:18.986000,0 days 01:53:43.017000,0 days 01:54:27.681000,0 days 01:54:46.667000,278.0,300.0,260.0,303.0,False,HARD,13.0,True,Williams,0 days 01:53:06.876000,,1,12.0,,,False,True
0 days 01:56:25.957000,SAR,2,0 days 00:01:39.368000,15.0,2.0,,,0 days 00:00:35.940000,0 days 00:00:44.433000,0 days 00:00:18.995000,0 days 01:55:22.607000,0 days 01:56:07.040000,0 days 01:56:26.035000,276.0,300.0,254.0,299.0,True,HARD,14.0,True,Williams,0 days 01:54:46.589000,,1,11.0,,,False,True
0 days 01:58:05.361000,SAR,2,0 days 00:01:39.404000,16.0,2.0,,,0 days 00:00:36.187000,0 days 00:00:44.304000,0 days 00:00:18.913000,0 days 01:57:02.222000,0 days 01:57:46.526000,0 days 01:58:05.439000,277.0,300.0,255.0,300.0,False,HARD,15.0,True,Williams,0 days 01:56:25.957000,,1,11.0,,,False,True
0 days 01:59:44.577000,SAR,2,0 days 00:01:39.216000,17.0,2.0,,,0 days 00:00:36.019000,0 days 00:00:44.312000,0 days 00:00:18.885000,0 days 01:58:41.458000,0 days 01:59:25.770000,0 days 01:59:44.655000,278.0,301.0,255.0,301.0,True,HARD,16.0,True,Williams,0 days 01:58:05.361000,,1,11.0,,,False,True
0 days 02:01:24.886000,SAR,2,0 days 00:01:40.309000,18.0,2.0,,,0 days 00:00:36.778000,0 days 00:00:44.529000,0 days 00:00:19.002000,0 days 02:00:21.433000,0 days 02:01:05.962000,0 days 02:01:24.964000,278.0,300.0,255.0,301.0,False,HARD,17.0,True,Williams,0 days 01:59:44.577000,,1,12.0,,,False,True
0 days 02:03:04.423000,SAR,2,0 days 00:01:39.537000,19.0,2.0,,,0 days 00:00:36.269000,0 days 00:00:44.285000,0 days 00:00:18.983000,0 days 02:02:01.233000,0 days 02:02:45.518000,0 days 02:03:04.501000,277.0,302.0,259.0,302.0,False,HARD,18.0,True,Williams,0 days 02:01:24.886000,,1,12.0,,,False,True
0 days 02:04:43.391000,SAR,2,0 days 00:01:38.968000,20.0,2.0,,,0 days 00:00:35.840000,0 days 00:00:44.315000,0 days 00:00:18.813000,0 days 02:03:40.341000,0 days 02:04:24.656000,0 days 02:04:43.469000,275.0,302.0,260.0,303.0,True,HARD,19.0,True,Williams,0 days 02:03:04.423000,,1,12.0,,,False,True
0 days 02:06:23.003000,SAR,2,0 days 00:01:39.612000,21.0,2.0,,,0 days 00:00:36.089000,0 days 00:00:44.653000,0 days 00:00:18.870000,0 days 02:05:19.558000,0 days 02:06:04.211000,0 days 02:06:23.081000,276.0,301.0,259.0,300.0,False,HARD,20.0,True,Williams,0 days 02:04:43.391000,,1,12.0,,,False,True
0 days 02:08:04.992000,SAR,2,0 days 00:01:41.989000,22.0,2.0,,0 days 02:08:03.823000,0 days 00:00:35.981000,0 days 00:00:44.492000,0 days 00:00:21.516000,0 days 02:06:59.062000,0 days 02:07:43.554000,0 days 02:08:05.070000,275.0,301.0,,302.0,False,HARD,21.0,True,Williams,0 days 02:06:23.003000,,1,12.0,,,False,False
0 days 02:10:06.835000,SAR,2,0 days 00:02:01.843000,23.0,3.0,0 days 02:08:29.217000,,0 days 00:00:59.193000,0 days 00:00:43.806000,0 days 00:00:18.844000,0 days 02:09:04.263000,0 days 02:09:48.069000,0 days 02:10:06.913000,278.0,301.0,259.0,301.0,False,HARD,1.0,True,Williams,0 days 02:08:04.992000,,1,16.0,,,False,False
0 days 02:11:44.929000,SAR,2,0 days 00:01:38.094000,24.0,3.0,,,0 days 00:00:35.154000,0 days 00:00:43.871000,0 days 00:00:19.069000,0 days 02:10:42.067000,0 days 02:11:25.938000,0 days 02:11:45.007000,278.0,303.0,258.0,303.0,True,HARD,2.0,True,Williams,0 days 02:10:06.835000,,1,16.0,,,False,True
0 days 02:13:23.359000,SAR,2,0 days 00:01:38.430000,25.0,3.0,,,0 days 00:00:35.477000,0 days 00:00:43.867000,0 days 00:00:19.086000,0 days 02:12:20.484000,0 days 02:13:04.351000,0 days 02:13:23.437000,275.0,305.0,262.0,306.0,False,HARD,3.0,True,Williams,0 days 02:11:44.929000,,1,16.0,,,False,True
0 days 02:15:01.844000,SAR,2,0 days 00:01:38.485000,26.0,3.0,,,0 days 00:00:36.002000,0 days 00:00:43.594000,0 days 00:00:18.889000,0 days 02:13:59.439000,0 days 02:14:43.033000,0 days 02:15:01.922000,274.0,304.0,263.0,304.0,False,HARD,4.0,True,Williams,0 days 02:13:23.359000,,1,16.0,,,False,True
0 days 02:16:38.434000,SAR,2,0 days 00:01:36.590000,27.0,3.0,,,0 days 00:00:34.705000,0 days 00:00:43.223000,0 days 00:00:18.662000,0 days 02:15:36.627000,0 days 02:16:19.850000,0 days 02:16:38.512000,274.0,301.0,255.0,299.0,True,HARD,5.0,True,Williams,0 days 02:15:01.844000,,1,15.0,,,False,True
0 days 02:18:15.863000,SAR,2,0 days 00:01:37.429000,28.0,3.0,,,0 days 00:00:35.237000,0 days 00:00:43.450000,0 days 00:00:18.742000,0 days 02:17:13.749000,0 days 02:17:57.199000,0 days 02:18:15.941000,278.0,301.0,254.0,299.0,False,HARD,6.0,True,Williams,0 days 02:16:38.434000,,1,15.0,,,False,True
0 days 02:19:53.542000,SAR,2,0 days 00:01:37.679000,29.0,3.0,,,0 days 00:00:35.398000,0 days 00:00:43.480000,0 days 00:00:18.801000,0 days 02:18:51.339000,0 days 02:19:34.819000,0 days 02:19:53.620000,278.0,301.0,255.0,299.0,False,HARD,7.0,True,Williams,0 days 02:18:15.863000,,1,15.0,,,False,True
0 days 02:21:31.053000,SAR,2,0 days 00:01:37.511000,30.0,3.0,,,0 days 00:00:35.392000,0 days 00:00:43.379000,0 days 00:00:18.740000,0 days 02:20:29.012000,0 days 02:21:12.391000,0 days 02:21:31.131000,278.0,301.0,255.0,299.0,False,HARD,8.0,True,Williams,0 days 02:19:53.542000,,1,15.0,,,False,True
0 days 02:23:08.548000,SAR,2,0 days 00:01:37.495000,31.0,3.0,,,0 days 00:00:35.395000,0 days 00:00:43.345000,0 days 00:00:18.755000,0 days 02:22:06.526000,0 days 02:22:49.871000,0 days 02:23:08.626000,278.0,301.0,255.0,302.0,False,HARD,9.0,True,Williams,0 days 02:21:31.053000,,1,15.0,,,False,True
0 days 02:24:46.309000,SAR,2,0 days 00:01:37.761000,32.0,3.0,,,0 days 00:00:35.405000,0 days 00:00:43.568000,0 days 00:00:18.788000,0 days 02:23:44.031000,0 days 02:24:27.599000,0 days 02:24:46.387000,279.0,301.0,255.0,302.0,False,HARD,10.0,True,Williams,0 days 02:23:08.548000,,1,15.0,,,False,True
0 days 02:26:24.475000,SAR,2,0 days 00:01:38.166000,33.0,3.0,,,0 days 00:00:35.552000,0 days 00:00:43.742000,0 days 00:00:18.872000,0 days 02:25:21.939000,0 days 02:26:05.681000,0 days 02:26:24.553000,280.0,302.0,255.0,302.0,False,HARD,11.0,True,Williams,0 days 02:24:46.309000,,1,15.0,,,False,True
0 days 02:28:04.867000,SAR,2,0 days 00:01:40.392000,34.0,3.0,,0 days 02:28:03.670000,0 days 00:00:35.473000,0 days 00:00:43.909000,0 days 00:00:21.010000,0 days 02:27:00.026000,0 days 02:27:43.935000,0 days 02:28:04.945000,274.0,303.0,,302.0,False,HARD,12.0,True,Williams,0 days 02:26:24.475000,,1,14.0,,,False,False
0 days 02:30:01.048000,SAR,2,0 days 00:01:56.181000,35.0,4.0,0 days 02:28:27.733000,,0 days 00:00:55.541000,0 days 00:00:42.269000,0 days 00:00:18.371000,0 days 02:29:00.486000,0 days 02:29:42.755000,0 days 02:30:01.126000,281.0,301.0,259.0,298.0,False,MEDIUM,1.0,True,Williams,0 days 02:28:04.867000,,1,15.0,,,False,False
0 days 02:31:36.545000,SAR,2,0 days 00:01:35.497000,36.0,4.0,,,0 days 00:00:34.280000,0 days 00:00:42.681000,0 days 00:00:18.536000,0 days 02:30:35.406000,0 days 02:31:18.087000,0 days 02:31:36.623000,280.0,301.0,258.0,295.0,True,MEDIUM,2.0,True,Williams,0 days 02:30:01.048000,,1,15.0,,,False,True
0 days 02:33:12.648000,SAR,2,0 days 00:01:36.103000,37.0,4.0,,,0 days 00:00:34.776000,0 days 00:00:42.808000,0 days 00:00:18.519000,0 days 02:32:11.399000,0 days 02:32:54.207000,0 days 02:33:12.726000,281.0,301.0,257.0,299.0,False,MEDIUM,3.0,True,Williams,0 days 02:31:36.545000,,1,15.0,,,False,True
0 days 02:34:48.797000,SAR,2,0 days 00:01:36.149000,38.0,4.0,,,0 days 00:00:34.663000,0 days 00:00:42.897000,0 days 00:00:18.589000,0 days 02:33:47.389000,0 days 02:34:30.286000,0 days 02:34:48.875000,280.0,302.0,257.0,297.0,False,MEDIUM,4.0,True,Williams,0 days 02:33:12.648000,,1,15.0,,,False,True
0 days 02:36:25.047000,SAR,2,0 days 00:01:36.250000,39.0,4.0,,,0 days 00:00:34.824000,0 days 00:00:42.880000,0 days 00:00:18.546000,0 days 02:35:23.699000,0 days 02:36:06.579000,0 days 02:36:25.125000,280.0,302.0,257.0,297.0,False,MEDIUM,5.0,True,Williams,0 days 02:34:48.797000,,1,15.0,,,False,True
0 days 02:38:01.329000,SAR,2,0 days 00:01:36.282000,40.0,4.0,,,0 days 00:00:34.792000,0 days 00:00:43.001000,0 days 00:00:18.489000,0 days 02:36:59.917000,0 days 02:37:42.918000,0 days 02:38:01.407000,280.0,301.0,257.0,300.0,False,MEDIUM,6.0,True,Williams,0 days 02:36:25.047000,,1,15.0,,,False,True
0 days 02:40:25.111000,SAR,2,0 days 00:02:23.782000,41.0,4.0,,0 days 02:40:23.984000,0 days 00:00:34.810000,0 days 00:01:26.327000,0 days 00:00:22.645000,0 days 02:38:36.217000,0 days 02:40:02.544000,0 days 02:40:25.189000,280.0,281.0,,249.0,False,MEDIUM,7.0,True,Williams,0 days 02:38:01.329000,,12,17.0,,,False,False
0 days 02:42:20.282000,SAR,2,0 days 00:01:55.171000,42.0,5.0,0 days 02:40:47.163000,,0 days 00:00:54.541000,0 days 00:00:42.140000,0 days 00:00:18.490000,0 days 02:41:19.730000,0 days 02:42:01.870000,0 days 02:42:20.360000,281.0,301.0,257.0,298.0,False,SOFT,1.0,True,Williams,0 days 02:40:25.111000,,1,17.0,,,False,False
