Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:07:40.862000,RUS,63,0 days 00:01:35.300000,3.0,1.0,,,0 days 00:00:35.308000,0 days 00:00:30.037000,0 days 00:00:29.955000,0 days 01:06:41.006000,0 days 01:07:11.043000,0 days 01:07:40.998000,283.0,308.0,291.0,314.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:06:05.562000,,1,3.0,,,False,True
0 days 01:09:16.458000,RUS,63,0 days 00:01:35.596000,4.0,1.0,,,0 days 00:00:35.451000,0 days 00:00:30.010000,0 days 00:00:30.135000,0 days 01:08:16.449000,0 days 01:08:46.459000,0 days 01:09:16.594000,281.0,308.0,292.0,304.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:07:40.862000,,1,3.0,,,False,True
0 days 01:10:51.881000,RUS,63,0 days 00:01:35.423000,5.0,1.0,,,0 days 00:00:35.261000,0 days 00:00:30.013000,0 days 00:00:30.149000,0 days 01:09:51.855000,0 days 01:10:21.868000,0 days 01:10:52.017000,285.0,304.0,291.0,313.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:09:16.458000,,1,3.0,,,False,True
0 days 01:12:27.358000,RUS,63,0 days 00:01:35.477000,6.0,1.0,,,0 days 00:00:35.384000,0 days 00:00:29.855000,0 days 00:00:30.238000,0 days 01:11:27.401000,0 days 01:11:57.256000,0 days 01:12:27.494000,284.0,309.0,288.0,302.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:10:51.881000,,1,3.0,,,False,True
0 days 01:14:02.614000,RUS,63,0 days 00:01:35.256000,7.0,1.0,,,0 days 00:00:35.248000,0 days 00:00:29.896000,0 days 00:00:30.112000,0 days 01:13:02.742000,0 days 01:13:32.638000,0 days 01:14:02.750000,284.0,310.0,290.0,299.0,True,MEDIUM,7.0,True,Mercedes,0 days 01:12:27.358000,,1,3.0,,,False,True
0 days 01:15:37.771000,RUS,63,0 days 00:01:35.157000,8.0,1.0,,,0 days 00:00:35.066000,0 days 00:00:29.967000,0 days 00:00:30.124000,0 days 01:14:37.816000,0 days 01:15:07.783000,0 days 01:15:37.907000,285.0,299.0,286.0,298.0,True,MEDIUM,8.0,True,Mercedes,0 days 01:14:02.614000,,1,3.0,,,False,True
0 days 01:17:13.661000,RUS,63,0 days 00:01:35.890000,9.0,1.0,,,0 days 00:00:35.327000,0 days 00:00:30.296000,0 days 00:00:30.267000,0 days 01:16:13.234000,0 days 01:16:43.530000,0 days 01:17:13.797000,278.0,296.0,291.0,300.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:15:37.771000,,1,3.0,,,False,True
0 days 01:18:48.926000,RUS,63,0 days 00:01:35.265000,10.0,1.0,,,0 days 00:00:35.133000,0 days 00:00:29.965000,0 days 00:00:30.167000,0 days 01:17:48.930000,0 days 01:18:18.895000,0 days 01:18:49.062000,284.0,303.0,291.0,303.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:17:13.661000,,1,3.0,,,False,True
0 days 01:20:24.326000,RUS,63,0 days 00:01:35.400000,11.0,1.0,,,0 days 00:00:35.215000,0 days 00:00:30.009000,0 days 00:00:30.176000,0 days 01:19:24.277000,0 days 01:19:54.286000,0 days 01:20:24.462000,284.0,303.0,291.0,299.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:18:48.926000,,1,3.0,,,False,True
0 days 01:21:59.609000,RUS,63,0 days 00:01:35.283000,12.0,1.0,,,0 days 00:00:35.173000,0 days 00:00:29.953000,0 days 00:00:30.157000,0 days 01:20:59.635000,0 days 01:21:29.588000,0 days 01:21:59.745000,284.0,302.0,290.0,298.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:20:24.326000,,1,3.0,,,False,True
0 days 01:23:34.652000,RUS,63,0 days 00:01:35.043000,13.0,1.0,,,0 days 00:00:34.973000,0 days 00:00:29.898000,0 days 00:00:30.172000,0 days 01:22:34.718000,0 days 01:23:04.616000,0 days 01:23:34.788000,284.0,305.0,289.0,301.0,True,MEDIUM,13.0,True,Mercedes,0 days 01:21:59.609000,,1,3.0,,,False,True
0 days 01:25:09.592000,RUS,63,0 days 00:01:34.940000,14.0,1.0,,,0 days 00:00:34.925000,0 days 00:00:29.864000,0 days 00:00:30.151000,0 days 01:24:09.713000,0 days 01:24:39.577000,0 days 01:25:09.728000,284.0,301.0,289.0,298.0,True,MEDIUM,14.0,True,Mercedes,0 days 01:23:34.652000,,1,3.0,,,False,True
0 days 01:26:44.538000,RUS,63,0 days 00:01:34.946000,15.0,1.0,,,0 days 00:00:34.801000,0 days 00:00:29.994000,0 days 00:00:30.151000,0 days 01:25:44.529000,0 days 01:26:14.523000,0 days 01:26:44.674000,283.0,297.0,289.0,295.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:25:09.592000,,1,3.0,,,False,True
0 days 01:28:19.658000,RUS,63,0 days 00:01:35.120000,16.0,1.0,,,0 days 00:00:34.954000,0 days 00:00:29.958000,0 days 00:00:30.208000,0 days 01:27:19.628000,0 days 01:27:49.586000,0 days 01:28:19.794000,283.0,301.0,290.0,299.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:26:44.538000,,1,3.0,,,False,True
0 days 01:29:54.550000,RUS,63,0 days 00:01:34.892000,17.0,1.0,,,0 days 00:00:34.825000,0 days 00:00:29.893000,0 days 00:00:30.174000,0 days 01:28:54.619000,0 days 01:29:24.512000,0 days 01:29:54.686000,283.0,301.0,291.0,300.0,True,MEDIUM,17.0,True,Mercedes,0 days 01:28:19.658000,,12,3.0,,,False,True
0 days 01:32:06.767000,RUS,63,0 days 00:02:12.217000,18.0,1.0,,0 days 01:32:05.756000,0 days 00:00:43.181000,0 days 00:00:42.922000,0 days 00:00:46.114000,0 days 01:30:37.867000,0 days 01:31:20.789000,0 days 01:32:06.903000,246.0,230.0,,241.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:29:54.550000,,24,3.0,,,False,False
0 days 01:35:02.296000,RUS,63,,19.0,2.0,0 days 01:32:26.584000,,0 days 00:01:02.374000,0 days 00:00:57.740000,0 days 00:00:55.374000,0 days 01:33:09.318000,0 days 01:34:07.082000,0 days 01:35:02.441000,95.0,117.0,146.0,117.0,False,HARD,1.0,True,Mercedes,0 days 01:32:06.767000,,4,3.0,,,False,False
0 days 01:37:39.827000,RUS,63,,20.0,2.0,,,0 days 00:00:56.645000,0 days 00:00:49.070000,0 days 00:00:51.860000,0 days 01:35:59.033000,0 days 01:36:48.126000,0 days 01:37:40.016000,177.0,189.0,263.0,162.0,False,HARD,2.0,True,Mercedes,0 days 01:35:02.296000,,41,3.0,,,False,False
0 days 01:39:16.629000,RUS,63,0 days 00:01:36.802000,21.0,2.0,,,0 days 00:00:36.791000,0 days 00:00:30.010000,0 days 00:00:30.001000,0 days 01:38:16.754000,0 days 01:38:46.764000,0 days 01:39:16.765000,284.0,298.0,293.0,311.0,False,HARD,3.0,True,Mercedes,0 days 01:37:39.827000,,1,3.0,,,False,True
0 days 01:40:51.699000,RUS,63,0 days 00:01:35.070000,22.0,2.0,,,0 days 00:00:35.387000,0 days 00:00:29.805000,0 days 00:00:29.878000,0 days 01:39:52.152000,0 days 01:40:21.957000,0 days 01:40:51.835000,286.0,297.0,293.0,312.0,False,HARD,4.0,True,Mercedes,0 days 01:39:16.629000,,1,3.0,,,False,True
0 days 01:42:26.657000,RUS,63,0 days 00:01:34.958000,23.0,2.0,,,0 days 00:00:34.995000,0 days 00:00:29.648000,0 days 00:00:30.315000,0 days 01:41:26.830000,0 days 01:41:56.478000,0 days 01:42:26.793000,286.0,307.0,299.0,296.0,False,HARD,5.0,True,Mercedes,0 days 01:40:51.699000,,1,4.0,,,False,True
0 days 01:44:01.720000,RUS,63,0 days 00:01:35.063000,24.0,2.0,,,0 days 00:00:35.300000,0 days 00:00:29.796000,0 days 00:00:29.967000,0 days 01:43:02.093000,0 days 01:43:31.889000,0 days 01:44:01.856000,286.0,298.0,296.0,306.0,False,HARD,6.0,True,Mercedes,0 days 01:42:26.657000,,1,4.0,,,False,True
0 days 01:45:35.826000,RUS,63,0 days 00:01:34.106000,25.0,2.0,,,0 days 00:00:34.714000,0 days 00:00:29.586000,0 days 00:00:29.806000,0 days 01:44:36.570000,0 days 01:45:06.156000,0 days 01:45:35.962000,287.0,304.0,295.0,305.0,True,HARD,7.0,True,Mercedes,0 days 01:44:01.720000,,1,4.0,,,False,True
0 days 01:47:10.319000,RUS,63,0 days 00:01:34.493000,26.0,2.0,,,0 days 00:00:34.954000,0 days 00:00:29.744000,0 days 00:00:29.795000,0 days 01:46:10.916000,0 days 01:46:40.660000,0 days 01:47:10.455000,282.0,303.0,294.0,310.0,False,HARD,8.0,True,Mercedes,0 days 01:45:35.826000,,1,4.0,,,False,True
0 days 01:48:44.437000,RUS,63,0 days 00:01:34.118000,27.0,2.0,,,0 days 00:00:34.807000,0 days 00:00:29.520000,0 days 00:00:29.791000,0 days 01:47:45.262000,0 days 01:48:14.782000,0 days 01:48:44.573000,288.0,302.0,292.0,306.0,False,HARD,9.0,True,Mercedes,0 days 01:47:10.319000,,1,4.0,,,False,True
0 days 01:50:18.528000,RUS,63,0 days 00:01:34.091000,28.0,2.0,,,0 days 00:00:34.764000,0 days 00:00:29.575000,0 days 00:00:29.752000,0 days 01:49:19.337000,0 days 01:49:48.912000,0 days 01:50:18.664000,279.0,297.0,293.0,303.0,True,HARD,10.0,True,Mercedes,0 days 01:48:44.437000,,1,4.0,,,False,True
0 days 01:51:52.216000,RUS,63,0 days 00:01:33.688000,29.0,2.0,,,0 days 00:00:34.505000,0 days 00:00:29.425000,0 days 00:00:29.758000,0 days 01:50:53.169000,0 days 01:51:22.594000,0 days 01:51:52.352000,286.0,303.0,292.0,298.0,True,HARD,11.0,True,Mercedes,0 days 01:50:18.528000,,1,4.0,,,False,True
0 days 01:53:26.381000,RUS,63,0 days 00:01:34.165000,30.0,2.0,,,0 days 00:00:34.598000,0 days 00:00:29.682000,0 days 00:00:29.885000,0 days 01:52:26.950000,0 days 01:52:56.632000,0 days 01:53:26.517000,284.0,295.0,294.0,301.0,False,HARD,12.0,True,Mercedes,0 days 01:51:52.216000,,1,4.0,,,False,True
0 days 01:54:59.814000,RUS,63,0 days 00:01:33.433000,31.0,2.0,,,0 days 00:00:34.298000,0 days 00:00:29.385000,0 days 00:00:29.750000,0 days 01:54:00.815000,0 days 01:54:30.200000,0 days 01:54:59.950000,287.0,310.0,294.0,306.0,True,HARD,13.0,True,Mercedes,0 days 01:53:26.381000,,1,4.0,,,False,True
0 days 01:56:33.447000,RUS,63,0 days 00:01:33.633000,32.0,2.0,,,0 days 00:00:34.355000,0 days 00:00:29.513000,0 days 00:00:29.765000,0 days 01:55:34.305000,0 days 01:56:03.818000,0 days 01:56:33.583000,287.0,304.0,293.0,303.0,False,HARD,14.0,True,Mercedes,0 days 01:54:59.814000,,1,4.0,,,False,True
0 days 01:58:06.967000,RUS,63,0 days 00:01:33.520000,33.0,2.0,,,0 days 00:00:34.438000,0 days 00:00:29.465000,0 days 00:00:29.617000,0 days 01:57:08.021000,0 days 01:57:37.486000,0 days 01:58:07.103000,287.0,308.0,294.0,305.0,False,HARD,15.0,True,Mercedes,0 days 01:56:33.447000,,1,4.0,,,False,True
0 days 01:59:40.725000,RUS,63,0 days 00:01:33.758000,34.0,2.0,,,0 days 00:00:34.527000,0 days 00:00:29.491000,0 days 00:00:29.740000,0 days 01:58:41.630000,0 days 01:59:11.121000,0 days 01:59:40.861000,287.0,306.0,294.0,303.0,False,HARD,16.0,True,Mercedes,0 days 01:58:06.967000,,1,4.0,,,False,True
0 days 02:01:14.481000,RUS,63,0 days 00:01:33.756000,35.0,2.0,,,0 days 00:00:34.486000,0 days 00:00:29.535000,0 days 00:00:29.735000,0 days 02:00:15.347000,0 days 02:00:44.882000,0 days 02:01:14.617000,286.0,306.0,293.0,303.0,False,HARD,17.0,True,Mercedes,0 days 01:59:40.725000,,1,4.0,,,False,True
0 days 02:02:48.106000,RUS,63,0 days 00:01:33.625000,36.0,2.0,,,0 days 00:00:34.459000,0 days 00:00:29.494000,0 days 00:00:29.672000,0 days 02:01:49.076000,0 days 02:02:18.570000,0 days 02:02:48.242000,286.0,304.0,293.0,302.0,False,HARD,18.0,True,Mercedes,0 days 02:01:14.481000,,1,4.0,,,False,True
0 days 02:04:21.630000,RUS,63,0 days 00:01:33.524000,37.0,2.0,,,0 days 00:00:34.432000,0 days 00:00:29.521000,0 days 00:00:29.571000,0 days 02:03:22.674000,0 days 02:03:52.195000,0 days 02:04:21.766000,287.0,304.0,295.0,303.0,False,HARD,19.0,True,Mercedes,0 days 02:02:48.106000,,1,4.0,,,False,True
0 days 02:05:55.050000,RUS,63,0 days 00:01:33.420000,38.0,2.0,,,0 days 00:00:34.261000,0 days 00:00:29.407000,0 days 00:00:29.752000,0 days 02:04:56.027000,0 days 02:05:25.434000,0 days 02:05:55.186000,288.0,306.0,292.0,304.0,True,HARD,20.0,True,Mercedes,0 days 02:04:21.630000,,1,4.0,,,False,True
0 days 02:07:28.605000,RUS,63,0 days 00:01:33.555000,39.0,2.0,,,0 days 00:00:34.407000,0 days 00:00:29.509000,0 days 00:00:29.639000,0 days 02:06:29.593000,0 days 02:06:59.102000,0 days 02:07:28.741000,285.0,303.0,291.0,302.0,False,HARD,21.0,True,Mercedes,0 days 02:05:55.050000,,1,4.0,,,False,True
0 days 02:09:02.064000,RUS,63,0 days 00:01:33.459000,40.0,2.0,,,0 days 00:00:34.440000,0 days 00:00:29.352000,0 days 00:00:29.667000,0 days 02:08:03.181000,0 days 02:08:32.533000,0 days 02:09:02.200000,284.0,304.0,291.0,302.0,False,HARD,22.0,True,Mercedes,0 days 02:07:28.605000,,1,4.0,,,False,True
0 days 02:10:35.062000,RUS,63,0 days 00:01:32.998000,41.0,2.0,,,0 days 00:00:34.181000,0 days 00:00:29.273000,0 days 00:00:29.544000,0 days 02:09:36.381000,0 days 02:10:05.654000,0 days 02:10:35.198000,286.0,306.0,293.0,303.0,True,HARD,23.0,True,Mercedes,0 days 02:09:02.064000,,1,4.0,,,False,True
0 days 02:12:08.103000,RUS,63,0 days 00:01:33.041000,42.0,2.0,,,0 days 00:00:34.243000,0 days 00:00:29.279000,0 days 00:00:29.519000,0 days 02:11:09.441000,0 days 02:11:38.720000,0 days 02:12:08.239000,287.0,304.0,291.0,303.0,False,HARD,24.0,True,Mercedes,0 days 02:10:35.062000,,1,4.0,,,False,True
0 days 02:13:41.186000,RUS,63,0 days 00:01:33.083000,43.0,2.0,,,0 days 00:00:34.195000,0 days 00:00:29.250000,0 days 00:00:29.638000,0 days 02:12:42.434000,0 days 02:13:11.684000,0 days 02:13:41.322000,288.0,306.0,293.0,303.0,False,HARD,25.0,True,Mercedes,0 days 02:12:08.103000,,1,4.0,,,False,True
0 days 02:15:14.429000,RUS,63,0 days 00:01:33.243000,44.0,2.0,,,0 days 00:00:34.260000,0 days 00:00:29.381000,0 days 00:00:29.602000,0 days 02:14:15.582000,0 days 02:14:44.963000,0 days 02:15:14.565000,286.0,302.0,294.0,301.0,False,HARD,26.0,True,Mercedes,0 days 02:13:41.186000,,1,4.0,,,False,True
0 days 02:16:47.346000,RUS,63,0 days 00:01:32.917000,45.0,2.0,,,0 days 00:00:34.139000,0 days 00:00:29.270000,0 days 00:00:29.508000,0 days 02:15:48.704000,0 days 02:16:17.974000,0 days 02:16:47.482000,287.0,302.0,293.0,303.0,True,HARD,27.0,True,Mercedes,0 days 02:15:14.429000,,1,4.0,,,False,True
0 days 02:18:20.328000,RUS,63,0 days 00:01:32.982000,46.0,2.0,,,0 days 00:00:34.188000,0 days 00:00:29.299000,0 days 00:00:29.495000,0 days 02:17:21.670000,0 days 02:17:50.969000,0 days 02:18:20.464000,287.0,306.0,293.0,303.0,False,HARD,28.0,True,Mercedes,0 days 02:16:47.346000,,1,4.0,,,False,True
0 days 02:19:53.229000,RUS,63,0 days 00:01:32.901000,47.0,2.0,,,0 days 00:00:34.167000,0 days 00:00:29.235000,0 days 00:00:29.499000,0 days 02:18:54.631000,0 days 02:19:23.866000,0 days 02:19:53.365000,286.0,301.0,294.0,306.0,True,HARD,29.0,True,Mercedes,0 days 02:18:20.328000,,1,4.0,,,False,True
0 days 02:21:25.985000,RUS,63,0 days 00:01:32.756000,48.0,2.0,,,0 days 00:00:33.841000,0 days 00:00:29.174000,0 days 00:00:29.741000,0 days 02:20:27.206000,0 days 02:20:56.380000,0 days 02:21:26.121000,287.0,299.0,293.0,299.0,True,HARD,30.0,True,Mercedes,0 days 02:19:53.229000,,1,4.0,,,False,True
0 days 02:22:59.120000,RUS,63,0 days 00:01:33.135000,49.0,2.0,,,0 days 00:00:34.245000,0 days 00:00:29.248000,0 days 00:00:29.642000,0 days 02:22:00.366000,0 days 02:22:29.614000,0 days 02:22:59.256000,288.0,309.0,293.0,305.0,False,HARD,31.0,True,Mercedes,0 days 02:21:25.985000,,1,4.0,,,False,True
0 days 02:24:31.553000,RUS,63,0 days 00:01:32.433000,50.0,2.0,,,0 days 00:00:33.785000,0 days 00:00:29.221000,0 days 00:00:29.427000,0 days 02:23:33.041000,0 days 02:24:02.262000,0 days 02:24:31.689000,286.0,296.0,288.0,311.0,True,HARD,32.0,True,Mercedes,0 days 02:22:59.120000,,1,4.0,,,False,True
0 days 01:04:36.408000,BOT,77,0 days 00:01:45.612000,1.0,1.0,,,,0 days 00:00:31.285000,0 days 00:00:31.935000,,0 days 01:04:04.631000,0 days 01:04:36.708000,283.0,290.0,290.0,304.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:02:50.632000,,1,15.0,,,False,False
0 days 01:06:15.171000,BOT,77,0 days 00:01:38.763000,2.0,1.0,,,0 days 00:00:37.285000,0 days 00:00:30.801000,0 days 00:00:30.677000,0 days 01:05:13.817000,0 days 01:05:44.618000,0 days 01:06:15.295000,278.0,300.0,291.0,313.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 01:04:36.408000,,1,15.0,,,False,True
0 days 01:07:52.127000,BOT,77,0 days 00:01:36.956000,3.0,1.0,,,0 days 00:00:35.987000,0 days 00:00:30.606000,0 days 00:00:30.363000,0 days 01:06:51.282000,0 days 01:07:21.888000,0 days 01:07:52.251000,278.0,315.0,303.0,320.0,True,MEDIUM,3.0,True,Alfa Romeo,0 days 01:06:15.171000,,1,15.0,,,False,True
0 days 01:09:29.338000,BOT,77,0 days 00:01:37.211000,4.0,1.0,,,0 days 00:00:36.134000,0 days 00:00:30.653000,0 days 00:00:30.424000,0 days 01:08:28.385000,0 days 01:08:59.038000,0 days 01:09:29.462000,277.0,312.0,302.0,321.0,False,MEDIUM,4.0,True,Alfa Romeo,0 days 01:07:52.127000,,1,15.0,,,False,True
0 days 01:11:05.935000,BOT,77,0 days 00:01:36.597000,5.0,1.0,,,0 days 00:00:35.803000,0 days 00:00:30.574000,0 days 00:00:30.220000,0 days 01:10:05.265000,0 days 01:10:35.839000,0 days 01:11:06.059000,278.0,310.0,302.0,319.0,True,MEDIUM,5.0,True,Alfa Romeo,0 days 01:09:29.338000,,1,15.0,,,False,True
0 days 01:12:43.353000,BOT,77,0 days 00:01:37.418000,6.0,1.0,,,0 days 00:00:36.112000,0 days 00:00:30.698000,0 days 00:00:30.608000,0 days 01:11:42.171000,0 days 01:12:12.869000,0 days 01:12:43.477000,277.0,310.0,290.0,309.0,False,MEDIUM,6.0,True,Alfa Romeo,0 days 01:11:05.935000,,1,15.0,,,False,True
0 days 01:14:21.027000,BOT,77,0 days 00:01:37.674000,7.0,1.0,,,0 days 00:00:36.095000,0 days 00:00:30.642000,0 days 00:00:30.937000,0 days 01:13:19.572000,0 days 01:13:50.214000,0 days 01:14:21.151000,279.0,296.0,290.0,301.0,False,MEDIUM,7.0,True,Alfa Romeo,0 days 01:12:43.353000,,1,15.0,,,False,True
0 days 01:15:59.858000,BOT,77,0 days 00:01:38.831000,8.0,1.0,,,0 days 00:00:37.436000,0 days 00:00:30.705000,0 days 00:00:30.690000,0 days 01:14:58.587000,0 days 01:15:29.292000,0 days 01:15:59.982000,279.0,294.0,291.0,303.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 01:14:21.027000,,1,16.0,,,False,True
0 days 01:17:39.475000,BOT,77,0 days 00:01:39.617000,9.0,1.0,,0 days 01:17:38.475000,0 days 00:00:36.077000,0 days 00:00:30.398000,0 days 00:00:33.142000,0 days 01:16:36.059000,0 days 01:17:06.457000,0 days 01:17:39.599000,278.0,293.0,,299.0,False,MEDIUM,9.0,True,Alfa Romeo,0 days 01:15:59.858000,,1,17.0,,,False,False
0 days 01:19:33.964000,BOT,77,0 days 00:01:54.489000,10.0,2.0,0 days 01:18:00.006000,,0 days 00:00:53.557000,0 days 00:00:30.453000,0 days 00:00:30.479000,0 days 01:18:33.156000,0 days 01:19:03.609000,0 days 01:19:34.088000,274.0,289.0,289.0,295.0,False,HARD,1.0,True,Alfa Romeo,0 days 01:17:39.475000,,1,19.0,,,False,False
0 days 01:21:10.182000,BOT,77,0 days 00:01:36.218000,11.0,2.0,,,0 days 00:00:35.311000,0 days 00:00:30.359000,0 days 00:00:30.548000,0 days 01:20:09.399000,0 days 01:20:39.758000,0 days 01:21:10.306000,275.0,290.0,289.0,294.0,True,HARD,2.0,True,Alfa Romeo,0 days 01:19:33.964000,,1,19.0,,,False,True
0 days 01:22:46.109000,BOT,77,0 days 00:01:35.927000,12.0,2.0,,,0 days 00:00:35.129000,0 days 00:00:30.366000,0 days 00:00:30.432000,0 days 01:21:45.435000,0 days 01:22:15.801000,0 days 01:22:46.233000,276.0,292.0,289.0,298.0,True,HARD,3.0,True,Alfa Romeo,0 days 01:21:10.182000,,1,19.0,,,False,True
0 days 01:24:22.604000,BOT,77,0 days 00:01:36.495000,13.0,2.0,,,0 days 00:00:35.439000,0 days 00:00:30.491000,0 days 00:00:30.565000,0 days 01:23:21.672000,0 days 01:23:52.163000,0 days 01:24:22.728000,277.0,290.0,289.0,295.0,False,HARD,4.0,True,Alfa Romeo,0 days 01:22:46.109000,,1,19.0,,,False,True
0 days 01:25:58.811000,BOT,77,0 days 00:01:36.207000,14.0,2.0,,,0 days 00:00:35.318000,0 days 00:00:30.431000,0 days 00:00:30.458000,0 days 01:24:58.046000,0 days 01:25:28.477000,0 days 01:25:58.935000,275.0,291.0,288.0,297.0,False,HARD,5.0,True,Alfa Romeo,0 days 01:24:22.604000,,1,19.0,,,False,True
0 days 01:27:35.070000,BOT,77,0 days 00:01:36.259000,15.0,2.0,,,0 days 00:00:35.342000,0 days 00:00:30.451000,0 days 00:00:30.466000,0 days 01:26:34.277000,0 days 01:27:04.728000,0 days 01:27:35.194000,277.0,293.0,288.0,298.0,False,HARD,6.0,True,Alfa Romeo,0 days 01:25:58.811000,,1,19.0,,,False,True
0 days 01:29:11.223000,BOT,77,0 days 00:01:36.153000,16.0,2.0,,,0 days 00:00:35.427000,0 days 00:00:30.315000,0 days 00:00:30.411000,0 days 01:28:10.621000,0 days 01:28:40.936000,0 days 01:29:11.347000,277.0,293.0,290.0,298.0,False,HARD,7.0,True,Alfa Romeo,0 days 01:27:35.070000,,1,19.0,,,False,True
0 days 01:31:10.184000,BOT,77,0 days 00:01:58.961000,17.0,2.0,,0 days 01:31:09.289000,0 days 00:00:35.240000,0 days 00:00:37.500000,0 days 00:00:46.221000,0 days 01:29:46.587000,0 days 01:30:24.087000,0 days 01:31:10.308000,280.0,158.0,,169.0,False,HARD,8.0,True,Alfa Romeo,0 days 01:29:11.223000,,124,19.0,,,False,False
0 days 01:33:41.314000,BOT,77,,18.0,3.0,0 days 01:31:31.366000,,0 days 00:01:03.337000,0 days 00:00:44.781000,0 days 00:00:43.032000,0 days 01:32:13.663000,0 days 01:32:58.459000,0 days 01:33:41.552000,240.0,199.0,251.0,221.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:31:10.184000,,4,19.0,,,False,False
0 days 01:35:37.084000,BOT,77,0 days 00:01:55.770000,19.0,3.0,,,0 days 00:00:41.452000,0 days 00:00:36.714000,0 days 00:00:37.604000,0 days 01:34:22.890000,0 days 01:34:59.604000,0 days 01:35:37.208000,248.0,270.0,254.0,256.0,False,MEDIUM,2.0,True,Alfa Romeo,0 days 01:33:41.314000,,4,19.0,,,False,False
0 days 01:37:45.189000,BOT,77,0 days 00:02:08.105000,20.0,3.0,,,0 days 00:00:40.690000,0 days 00:00:48.009000,0 days 00:00:39.406000,0 days 01:36:17.898000,0 days 01:37:05.907000,0 days 01:37:45.313000,148.0,134.0,277.0,243.0,False,MEDIUM,3.0,True,Alfa Romeo,0 days 01:35:37.084000,,41,18.0,,,False,False
0 days 01:39:24.254000,BOT,77,0 days 00:01:39.065000,21.0,3.0,,,0 days 00:00:37.672000,0 days 00:00:30.751000,0 days 00:00:30.642000,0 days 01:38:22.985000,0 days 01:38:53.736000,0 days 01:39:24.378000,289.0,305.0,304.0,318.0,False,MEDIUM,4.0,True,Alfa Romeo,0 days 01:37:45.189000,,1,18.0,,,False,True
0 days 01:41:02.620000,BOT,77,0 days 00:01:38.366000,22.0,3.0,,,0 days 00:00:36.934000,0 days 00:00:30.723000,0 days 00:00:30.709000,0 days 01:40:01.312000,0 days 01:40:32.035000,0 days 01:41:02.744000,279.0,298.0,302.0,305.0,False,MEDIUM,5.0,True,Alfa Romeo,0 days 01:39:24.254000,,1,19.0,,,False,True
0 days 01:42:40.838000,BOT,77,0 days 00:01:38.218000,23.0,3.0,,,0 days 00:00:36.947000,0 days 00:00:30.803000,0 days 00:00:30.468000,0 days 01:41:39.691000,0 days 01:42:10.494000,0 days 01:42:40.962000,276.0,295.0,293.0,304.0,False,MEDIUM,6.0,True,Alfa Romeo,0 days 01:41:02.620000,,1,19.0,,,False,True
0 days 01:44:17.077000,BOT,77,0 days 00:01:36.239000,24.0,3.0,,,0 days 00:00:35.583000,0 days 00:00:30.371000,0 days 00:00:30.285000,0 days 01:43:16.545000,0 days 01:43:46.916000,0 days 01:44:17.201000,281.0,300.0,295.0,306.0,False,MEDIUM,7.0,True,Alfa Romeo,0 days 01:42:40.838000,,1,19.0,,,False,True
0 days 01:45:53.489000,BOT,77,0 days 00:01:36.412000,25.0,3.0,,,0 days 00:00:35.765000,0 days 00:00:30.360000,0 days 00:00:30.287000,0 days 01:44:52.966000,0 days 01:45:23.326000,0 days 01:45:53.613000,281.0,299.0,292.0,307.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 01:44:17.077000,,1,19.0,,,False,True
0 days 01:47:29.832000,BOT,77,0 days 00:01:36.343000,26.0,3.0,,,0 days 00:00:35.620000,0 days 00:00:30.447000,0 days 00:00:30.276000,0 days 01:46:29.233000,0 days 01:46:59.680000,0 days 01:47:29.956000,280.0,296.0,293.0,303.0,False,MEDIUM,9.0,True,Alfa Romeo,0 days 01:45:53.489000,,1,19.0,,,False,True
0 days 01:49:06.825000,BOT,77,0 days 00:01:36.993000,27.0,3.0,,,0 days 00:00:35.914000,0 days 00:00:30.522000,0 days 00:00:30.557000,0 days 01:48:05.870000,0 days 01:48:36.392000,0 days 01:49:06.949000,280.0,296.0,290.0,301.0,False,MEDIUM,10.0,True,Alfa Romeo,0 days 01:47:29.832000,,1,18.0,,,False,True
